symbol,date,price
CSCO,2000/9/27,57.3125
CSCO,2000/9/28,59.4375
CSCO,2000/9/29,55.25
CSCO,2000/10/2,55.5
CSCO,2000/10/3,56.25
CSCO,2000/10/4,58.5625
CSCO,2000/10/5,57.5625
CSCO,2000/10/6,56.1875
CSCO,2000/10/9,53.6875
CSCO,2000/10/10,51.125
CSCO,2000/10/11,51.1875
CSCO,2000/10/12,49.8125
CSCO,2000/10/13,56.0625
CSCO,2000/10/16,54.5
CSCO,2000/10/17,54.5625
CSCO,2000/10/18,52.25
CSCO,2000/10/19,58.25
CSCO,2000/10/20,57.3125
CSCO,2000/10/23,55.875
CSCO,2000/10/24,54.875
CSCO,2000/10/25,50.625
CSCO,2000/10/26,53.5625
CSCO,2000/10/27,50.6875
CSCO,2000/10/30,48.0625
CSCO,2000/10/31,53.875
CSCO,2000/11/1,52.125
CSCO,2000/11/2,55.75
CSCO,2000/11/3,56.75
CSCO,2000/11/6,55.125
CSCO,2000/11/7,56.75
CSCO,2000/11/8,52.125
CSCO,2000/11/9,53.25
CSCO,2000/11/10,50.0625
CSCO,2000/11/13,50.375
CSCO,2000/11/14,53.125
CSCO,2000/11/15,53.5625
CSCO,2000/11/16,51.0625
CSCO,2000/11/17,52.75
CSCO,2000/11/20,51.25
CSCO,2000/11/21,53.6875
CSCO,2000/11/22,50.5625
CSCO,2000/11/24,52.6875
CSCO,2000/11/27,51.25
CSCO,2000/11/28,51
CSCO,2000/11/29,51.6875
CSCO,2000/11/30,47.875
CSCO,2000/12/1,48.5
CSCO,2000/12/4,45.8125
CSCO,2000/12/5,52.125
CSCO,2000/12/6,51.4375
CSCO,2000/12/7,49.9375
CSCO,2000/12/8,52.375
CSCO,2000/12/11,54.8125
CSCO,2000/12/12,54.375
CSCO,2000/12/13,51.125
CSCO,2000/12/14,50.9375
CSCO,2000/12/15,48.171875
CSCO,2000/12/18,42.9375
CSCO,2000/12/19,41.75
CSCO,2000/12/20,36.5
CSCO,2000/12/21,38.875
CSCO,2000/12/22,41.5
CSCO,2000/12/26,40.75
CSCO,2000/12/27,40.75
CSCO,2000/12/28,39.5625
CSCO,2000/12/29,38.25
CSCO,2001/1/2,33.3125
CSCO,2001/1/3,41.3125
CSCO,2001/1/4,41.875
CSCO,2001/1/5,36.625
CSCO,2001/1/8,36.546875
CSCO,2001/1/9,37.125
CSCO,2001/1/10,36.25
CSCO,2001/1/11,39.125
CSCO,2001/1/12,38.0625
CSCO,2001/1/16,38.5
CSCO,2001/1/17,39
CSCO,2001/1/18,41.875
CSCO,2001/1/19,40.375
CSCO,2001/1/22,41.4375
CSCO,2001/1/23,42.625
CSCO,2001/1/24,42.5625
CSCO,2001/1/25,39.3125
CSCO,2001/1/26,38.375
CSCO,2001/1/29,37.25
CSCO,2001/1/30,38
CSCO,2001/1/31,37.4375
CSCO,2001/2/1,38.25
CSCO,2001/2/2,35.5
CSCO,2001/2/5,34.5625
CSCO,2001/2/6,35.75
CSCO,2001/2/7,31.0625
CSCO,2001/2/8,30
CSCO,2001/2/9,28.1875
CSCO,2001/2/12,29.5625
CSCO,2001/2/13,28.5
CSCO,2001/2/14,29.375
CSCO,2001/2/15,30.8125
CSCO,2001/2/16,28.25
CSCO,2001/2/20,26.0625
CSCO,2001/2/21,25.125
CSCO,2001/2/22,26.4375
CSCO,2001/2/23,27
CSCO,2001/2/26,26.0625
CSCO,2001/2/27,24
CSCO,2001/2/28,23.6875
CSCO,2001/3/1,24.5
CSCO,2001/3/2,22.1875
CSCO,2001/3/5,23.078125
CSCO,2001/3/6,24
CSCO,2001/3/7,24
CSCO,2001/3/8,22.8125
CSCO,2001/3/9,20.625
CSCO,2001/3/12,18.8125
CSCO,2001/3/13,21.375
CSCO,2001/3/14,20.25
CSCO,2001/3/15,20.3125
CSCO,2001/3/16,19.9375
CSCO,2001/3/19,20.8125
CSCO,2001/3/20,19.0625
CSCO,2001/3/21,19.3125
CSCO,2001/3/22,19.75
CSCO,2001/3/23,18.6875
CSCO,2001/3/26,17.875
CSCO,2001/3/27,18.125
CSCO,2001/3/28,15.75
CSCO,2001/3/29,15.25
CSCO,2001/3/30,15.8125
CSCO,2001/4/2,15.0625
CSCO,2001/4/3,13.75
CSCO,2001/4/4,13.6875
CSCO,2001/4/5,14.9375
CSCO,2001/4/6,13.625
CSCO,2001/4/9,14.49
CSCO,2001/4/10,15.86
CSCO,2001/4/11,17.4
CSCO,2001/4/12,17.98
CSCO,2001/4/16,17.200001
CSCO,2001/4/17,16.66
CSCO,2001/4/18,17.93
CSCO,2001/4/19,18.91
CSCO,2001/4/20,19.15
CSCO,2001/4/23,17.33
CSCO,2001/4/24,16.26
CSCO,2001/4/25,15.73
CSCO,2001/4/26,15.21
CSCO,2001/4/27,15.6
CSCO,2001/4/30,16.98
CSCO,2001/5/1,17.799999
CSCO,2001/5/2,20
CSCO,2001/5/3,18.66
CSCO,2001/5/4,19.639999
CSCO,2001/5/7,19.25
CSCO,2001/5/8,20.379999
CSCO,2001/5/9,19.129999
CSCO,2001/5/10,18.83
CSCO,2001/5/11,19.049999
CSCO,2001/5/14,18.57
CSCO,2001/5/15,18.74
CSCO,2001/5/16,20
CSCO,2001/5/17,19.860001
CSCO,2001/5/18,20.200001
CSCO,2001/5/21,22.870001
CSCO,2001/5/22,23.48
CSCO,2001/5/23,22.360001
CSCO,2001/5/24,22.91
CSCO,2001/5/25,22.049999
CSCO,2001/5/29,20.459999
CSCO,2001/5/30,19
CSCO,2001/5/31,19.26
CSCO,2001/6/1,18.85
CSCO,2001/6/4,19.73
CSCO,2001/6/5,21.540001
CSCO,2001/6/6,20.76
CSCO,2001/6/7,21.82
CSCO,2001/6/8,20.49
CSCO,2001/6/11,20.379999
CSCO,2001/6/12,20.370001
CSCO,2001/6/13,19.02
CSCO,2001/6/14,17.74
CSCO,2001/6/15,16.65
CSCO,2001/6/18,16.5
CSCO,2001/6/19,16.639999
CSCO,2001/6/20,16.4
CSCO,2001/6/21,17.68
CSCO,2001/6/22,17.52
CSCO,2001/6/25,18.51
CSCO,2001/6/26,18.02
CSCO,2001/6/27,17.93
CSCO,2001/6/28,18.58
CSCO,2001/6/29,18.200001
CSCO,2001/7/2,19.219999
CSCO,2001/7/3,19.190001
CSCO,2001/7/5,17.58
CSCO,2001/7/6,16.790001
CSCO,2001/7/9,17.25
CSCO,2001/7/10,16.200001
CSCO,2001/7/11,16.700001
CSCO,2001/7/12,17.860001
CSCO,2001/7/13,18.74
CSCO,2001/7/16,17.709999
CSCO,2001/7/17,17.790001
CSCO,2001/7/18,17.15
CSCO,2001/7/19,17.76
CSCO,2001/7/20,17.99
CSCO,2001/7/23,18.27
CSCO,2001/7/24,18.379999
CSCO,2001/7/25,18.700001
CSCO,2001/7/26,19.379999
CSCO,2001/7/27,19.059999
CSCO,2001/7/30,18.889999
CSCO,2001/7/31,19.219999
CSCO,2001/8/1,20.299999
CSCO,2001/8/2,20.25
CSCO,2001/8/3,20.049999
CSCO,2001/8/6,19.540001
CSCO,2001/8/7,19.26
CSCO,2001/8/8,17.98
CSCO,2001/8/9,18.290001
CSCO,2001/8/10,18.33
CSCO,2001/8/13,18.209999
CSCO,2001/8/14,17.65
CSCO,2001/8/15,17
CSCO,2001/8/16,17.48
CSCO,2001/8/17,16.610001
CSCO,2001/8/20,16.9
CSCO,2001/8/21,16.01
CSCO,2001/8/22,16.48
CSCO,2001/8/23,16.76
CSCO,2001/8/24,18.25
CSCO,2001/8/27,18.01
CSCO,2001/8/28,17.09
CSCO,2001/8/29,17.08
CSCO,2001/8/30,16.01
CSCO,2001/8/31,16.33
CSCO,2001/9/4,15.77
CSCO,2001/9/5,14.88
CSCO,2001/9/6,14.4
CSCO,2001/9/7,14.36
CSCO,2001/9/10,14.47
CSCO,2001/9/17,14
CSCO,2001/9/18,13.57
CSCO,2001/9/19,13.49
CSCO,2001/9/20,12.88
CSCO,2001/9/21,12.09
CSCO,2001/9/24,12.56
CSCO,2001/9/25,12.6
CSCO,2001/9/26,12.23
CSCO,2001/9/27,11.24
CSCO,2001/9/28,12.18
CSCO,2001/10/1,11.9
CSCO,2001/10/2,11.48
CSCO,2001/10/3,13.95
CSCO,2001/10/4,14.42
CSCO,2001/10/5,14.94
CSCO,2001/10/8,15.05
CSCO,2001/10/9,14.59
CSCO,2001/10/10,15.15
CSCO,2001/10/11,16.459999
CSCO,2001/10/12,16.950001
CSCO,2001/10/15,16.209999
CSCO,2001/10/16,16.969999
CSCO,2001/10/17,15.6
CSCO,2001/10/18,16.719999
CSCO,2001/10/19,16.719999
CSCO,2001/10/22,16.83
CSCO,2001/10/23,16.41
CSCO,2001/10/24,17.23
CSCO,2001/10/25,17.74
CSCO,2001/10/26,17.290001
CSCO,2001/10/29,16.42
CSCO,2001/10/30,16.57
CSCO,2001/10/31,16.92
CSCO,2001/11/1,17.66
CSCO,2001/11/2,17.26
CSCO,2001/11/5,17.9
CSCO,2001/11/6,18.469999
CSCO,2001/11/7,18.93
CSCO,2001/11/8,19.09
CSCO,2001/11/9,19.200001
CSCO,2001/11/12,19.26
CSCO,2001/11/13,19.58
CSCO,2001/11/14,19.889999
CSCO,2001/11/15,20.139999
CSCO,2001/11/16,20.02
CSCO,2001/11/19,20.709999
CSCO,2001/11/20,19.790001
CSCO,2001/11/21,19.15
CSCO,2001/11/23,19.59
CSCO,2001/11/26,19.93
CSCO,2001/11/27,19.700001
CSCO,2001/11/28,18.879999
CSCO,2001/11/29,19.889999
CSCO,2001/11/30,20.440001
CSCO,2001/12/3,19.860001
CSCO,2001/12/4,20.52
CSCO,2001/12/5,21.540001
CSCO,2001/12/6,21.790001
CSCO,2001/12/7,21.16
CSCO,2001/12/10,20.74
CSCO,2001/12/11,20.780001
CSCO,2001/12/12,20.5
CSCO,2001/12/13,19.01
CSCO,2001/12/14,19.389999
CSCO,2001/12/17,19.26
CSCO,2001/12/18,19.620001
CSCO,2001/12/19,19.35
CSCO,2001/12/20,18.290001
CSCO,2001/12/21,18.190001
CSCO,2001/12/24,18.110001
CSCO,2001/12/26,18.24
CSCO,2001/12/27,18.49
CSCO,2001/12/28,18.540001
CSCO,2001/12/31,18.110001
CSCO,2002/1/2,19.23
CSCO,2002/1/3,20.76
CSCO,2002/1/4,20.83
CSCO,2002/1/7,20.530001
CSCO,2002/1/8,20.950001
CSCO,2002/1/9,20.85
CSCO,2002/1/10,21
CSCO,2002/1/11,20.209999
CSCO,2002/1/14,19.629999
CSCO,2002/1/15,19.68
CSCO,2002/1/16,18.940001
CSCO,2002/1/17,19.48
CSCO,2002/1/18,18.85
CSCO,2002/1/22,18.059999
CSCO,2002/1/23,18.93
CSCO,2002/1/24,19.049999
CSCO,2002/1/25,19.129999
CSCO,2002/1/28,19.700001
CSCO,2002/1/29,19.01
CSCO,2002/1/30,19.34
CSCO,2002/1/31,19.799999
CSCO,2002/2/1,19.209999
CSCO,2002/2/4,18.309999
CSCO,2002/2/5,18.5
CSCO,2002/2/6,18.610001
CSCO,2002/2/7,17.059999
CSCO,2002/2/8,16.76
CSCO,2002/2/11,17.690001
CSCO,2002/2/12,17.26
CSCO,2002/2/13,17.52
CSCO,2002/2/14,17.459999
CSCO,2002/2/15,17.09
CSCO,2002/2/19,16.809999
CSCO,2002/2/20,16.690001
CSCO,2002/2/21,15.11
CSCO,2002/2/22,15.24
CSCO,2002/2/25,15.6
CSCO,2002/2/26,15.5
CSCO,2002/2/27,14.24
CSCO,2002/2/28,14.27
CSCO,2002/3/1,15
CSCO,2002/3/4,16.48
CSCO,2002/3/5,16.51
CSCO,2002/3/6,16.77
CSCO,2002/3/7,17
CSCO,2002/3/8,17.799999
CSCO,2002/3/11,17.42
CSCO,2002/3/12,16.77
CSCO,2002/3/13,16.360001
CSCO,2002/3/14,16.74
CSCO,2002/3/15,16.540001
CSCO,2002/3/18,16.52
CSCO,2002/3/19,16.74
CSCO,2002/3/20,16.02
CSCO,2002/3/21,16.49
CSCO,2002/3/22,16.57
CSCO,2002/3/25,16.18
CSCO,2002/3/26,16.290001
CSCO,2002/3/27,16.34
CSCO,2002/3/28,16.93
CSCO,2002/4/1,17.52
CSCO,2002/4/2,16.42
CSCO,2002/4/3,16.6
CSCO,2002/4/4,16.870001
CSCO,2002/4/5,16.15
CSCO,2002/4/8,16.18
CSCO,2002/4/9,14.82
CSCO,2002/4/10,15.55
CSCO,2002/4/11,14.87
CSCO,2002/4/12,15.3
CSCO,2002/4/15,15.01
CSCO,2002/4/16,15.58
CSCO,2002/4/17,15.97
CSCO,2002/4/18,15.44
CSCO,2002/4/19,15.26
CSCO,2002/4/22,14.87
CSCO,2002/4/23,14.01
CSCO,2002/4/24,14.43
CSCO,2002/4/25,14.59
CSCO,2002/4/26,13.91
CSCO,2002/4/29,14.13
CSCO,2002/4/30,14.65
CSCO,2002/5/1,13.7
CSCO,2002/5/2,13.64
CSCO,2002/5/3,13.14
CSCO,2002/5/6,12.89
CSCO,2002/5/7,13.08
CSCO,2002/5/8,16.27
CSCO,2002/5/9,15.75
CSCO,2002/5/10,15.42
CSCO,2002/5/13,15.7
CSCO,2002/5/14,16.450001
CSCO,2002/5/15,16.559999
CSCO,2002/5/16,17.01
CSCO,2002/5/17,17.25
CSCO,2002/5/20,16.58
CSCO,2002/5/21,16.16
CSCO,2002/5/22,16.559999
CSCO,2002/5/23,16.9
CSCO,2002/5/24,16.57
CSCO,2002/5/28,16.379999
CSCO,2002/5/29,15.65
CSCO,2002/5/30,16.01
CSCO,2002/5/31,15.78
CSCO,2002/6/3,15.33
CSCO,2002/6/4,16.08
CSCO,2002/6/5,15.92
CSCO,2002/6/6,15.46
CSCO,2002/6/7,15.73
CSCO,2002/6/10,15.47
CSCO,2002/6/11,14.99
CSCO,2002/6/12,15.29
CSCO,2002/6/13,14.89
CSCO,2002/6/14,14.3
CSCO,2002/6/17,15.07
CSCO,2002/6/18,14.71
CSCO,2002/6/19,14.49
CSCO,2002/6/20,14.08
CSCO,2002/6/21,13.74
CSCO,2002/6/24,14.06
CSCO,2002/6/25,13.45
CSCO,2002/6/26,13.43
CSCO,2002/6/27,13.82
CSCO,2002/6/28,13.95
CSCO,2002/7/1,13.09
CSCO,2002/7/2,12.56
CSCO,2002/7/3,13.04
CSCO,2002/7/5,14.05
CSCO,2002/7/8,13.67
CSCO,2002/7/9,13.14
CSCO,2002/7/10,13.51
CSCO,2002/7/11,14.05
CSCO,2002/7/12,14.38
CSCO,2002/7/15,14.44
CSCO,2002/7/16,14.27
CSCO,2002/7/17,14.8
CSCO,2002/7/18,14.34
CSCO,2002/7/19,13.65
CSCO,2002/7/22,12.98
CSCO,2002/7/23,12.5
CSCO,2002/7/24,13.09
CSCO,2002/7/25,11.61
CSCO,2002/7/26,11.82
CSCO,2002/7/29,13.31
CSCO,2002/7/30,13.34
CSCO,2002/7/31,13.19
CSCO,2002/8/1,12.1
CSCO,2002/8/2,11.89
CSCO,2002/8/5,11.36
CSCO,2002/8/6,12.07
CSCO,2002/8/7,12.99
CSCO,2002/8/8,13.2
CSCO,2002/8/9,13.12
CSCO,2002/8/12,13.41
CSCO,2002/8/13,13.37
CSCO,2002/8/14,14.35
CSCO,2002/8/15,14.36
CSCO,2002/8/16,14.45
CSCO,2002/8/19,14.72
CSCO,2002/8/20,14.73
CSCO,2002/8/21,15.11
CSCO,2002/8/22,15.1
CSCO,2002/8/23,14.45
CSCO,2002/8/26,14.49
CSCO,2002/8/27,14.02
CSCO,2002/8/28,13.72
CSCO,2002/8/29,14.2
CSCO,2002/8/30,13.82
CSCO,2002/9/3,13.07
CSCO,2002/9/4,13.27
CSCO,2002/9/5,12.77
CSCO,2002/9/6,13.03
CSCO,2002/9/9,12.96
CSCO,2002/9/10,13.43
CSCO,2002/9/11,13.57
CSCO,2002/9/12,13.04
CSCO,2002/9/13,13.05
CSCO,2002/9/16,12.93
CSCO,2002/9/17,12.54
CSCO,2002/9/18,12.5
CSCO,2002/9/19,12
CSCO,2002/9/20,12.08
CSCO,2002/9/23,11.96
CSCO,2002/9/24,11.43
CSCO,2002/9/25,11.96
CSCO,2002/9/26,11.36
CSCO,2002/9/27,11.23
CSCO,2002/9/30,10.48
CSCO,2002/10/1,10.94
CSCO,2002/10/2,10.05
CSCO,2002/10/3,9.81
CSCO,2002/10/4,9.46
CSCO,2002/10/7,9.08
CSCO,2002/10/8,8.6
CSCO,2002/10/9,9.23
CSCO,2002/10/10,9.74
CSCO,2002/10/11,10.32
CSCO,2002/10/14,9.99
CSCO,2002/10/15,10.99
CSCO,2002/10/16,9.81
CSCO,2002/10/17,10.17
CSCO,2002/10/18,10.51
CSCO,2002/10/21,10.95
CSCO,2002/10/22,11.22
CSCO,2002/10/23,11.26
CSCO,2002/10/24,11.75
CSCO,2002/10/25,11.78
CSCO,2002/10/28,10.9
CSCO,2002/10/29,10.6
CSCO,2002/10/30,10.91
CSCO,2002/10/31,11.18
CSCO,2002/11/1,11.61
CSCO,2002/11/4,12.31
CSCO,2002/11/5,12.69
CSCO,2002/11/6,12.96
CSCO,2002/11/7,12.35
CSCO,2002/11/8,12.56
CSCO,2002/11/11,12.16
CSCO,2002/11/12,12.87
CSCO,2002/11/13,13.42
CSCO,2002/11/14,14
CSCO,2002/11/15,14.08
CSCO,2002/11/18,13.91
CSCO,2002/11/19,13.66
CSCO,2002/11/20,14.38
CSCO,2002/11/21,15.24
CSCO,2002/11/22,14.89
CSCO,2002/11/25,14.89
CSCO,2002/11/26,14.45
CSCO,2002/11/27,14.83
CSCO,2002/11/29,14.92
CSCO,2002/12/2,15.06
CSCO,2002/12/3,14.52
CSCO,2002/12/4,14.43
CSCO,2002/12/5,14.11
CSCO,2002/12/6,14.18
CSCO,2002/12/9,13.5
CSCO,2002/12/10,13.93
CSCO,2002/12/11,13.85
CSCO,2002/12/12,14.11
CSCO,2002/12/13,13.4
CSCO,2002/12/16,13.67
CSCO,2002/12/17,13.66
CSCO,2002/12/18,13.22
CSCO,2002/12/19,13
CSCO,2002/12/20,13.27
CSCO,2002/12/23,13.44
CSCO,2002/12/24,13.35
CSCO,2002/12/26,13.1
CSCO,2002/12/27,13.01
CSCO,2002/12/30,12.97
CSCO,2002/12/31,13.1
CSCO,2003/1/2,13.64
CSCO,2003/1/3,13.91
CSCO,2003/1/6,14.2
CSCO,2003/1/7,14.6
CSCO,2003/1/8,14.44
CSCO,2003/1/9,14.95
CSCO,2003/1/10,15.22
CSCO,2003/1/13,15.28
CSCO,2003/1/14,15.58
CSCO,2003/1/15,15.18
CSCO,2003/1/16,14.9
CSCO,2003/1/17,14.13
CSCO,2003/1/21,14.18
CSCO,2003/1/22,13.96
CSCO,2003/1/23,14.59
CSCO,2003/1/24,13.86
CSCO,2003/1/27,13.71
CSCO,2003/1/28,14.22
CSCO,2003/1/29,14.08
CSCO,2003/1/30,13.87
CSCO,2003/1/31,13.37
CSCO,2003/2/3,13.48
CSCO,2003/2/4,13.2
CSCO,2003/2/5,13.2
CSCO,2003/2/6,13.24
CSCO,2003/2/7,12.85
CSCO,2003/2/10,13.15
CSCO,2003/2/11,13.47
CSCO,2003/2/12,13.2
CSCO,2003/2/13,13.31
CSCO,2003/2/14,13.68
CSCO,2003/2/18,14.31
CSCO,2003/2/19,14.42
CSCO,2003/2/20,14.26
CSCO,2003/2/21,14.67
CSCO,2003/2/24,14.42
CSCO,2003/2/25,14.08
CSCO,2003/2/26,13.51
CSCO,2003/2/27,13.75
CSCO,2003/2/28,13.98
CSCO,2003/3/3,13.72
CSCO,2003/3/4,13.63
CSCO,2003/3/5,13.74
CSCO,2003/3/6,13.48
CSCO,2003/3/7,13.24
CSCO,2003/3/10,13.01
CSCO,2003/3/11,13.02
CSCO,2003/3/12,12.69
CSCO,2003/3/13,13.42
CSCO,2003/3/14,13.4
CSCO,2003/3/17,14.13
CSCO,2003/3/18,14.2
CSCO,2003/3/19,14.22
CSCO,2003/3/20,14.04
CSCO,2003/3/21,13.9
CSCO,2003/3/24,13.51
CSCO,2003/3/25,13.72
CSCO,2003/3/26,13.66
CSCO,2003/3/27,13.5
CSCO,2003/3/28,13.22
CSCO,2003/3/31,12.98
CSCO,2003/4/1,12.98
CSCO,2003/4/2,13.64
CSCO,2003/4/3,13.64
CSCO,2003/4/4,13.71
CSCO,2003/4/7,13.57
CSCO,2003/4/8,13.43
CSCO,2003/4/9,13.04
CSCO,2003/4/10,13.04
CSCO,2003/4/11,13.21
CSCO,2003/4/14,13.47
CSCO,2003/4/15,13.34
CSCO,2003/4/16,13.56
CSCO,2003/4/17,13.95
CSCO,2003/4/21,13.94
CSCO,2003/4/22,14.32
CSCO,2003/4/23,14.33
CSCO,2003/4/24,14.35
CSCO,2003/4/25,14.34
CSCO,2003/4/28,14.98
CSCO,2003/4/29,15.14
CSCO,2003/4/30,15
CSCO,2003/5/1,15.12
CSCO,2003/5/2,15.27
CSCO,2003/5/5,15.38
CSCO,2003/5/6,15.9
CSCO,2003/5/7,15.5
CSCO,2003/5/8,15.22
CSCO,2003/5/9,15.95
CSCO,2003/5/12,16.67
CSCO,2003/5/13,16.469999
CSCO,2003/5/14,16.42
CSCO,2003/5/15,16.75
CSCO,2003/5/16,16.629999
CSCO,2003/5/19,15.94
CSCO,2003/5/20,15.99
CSCO,2003/5/21,15.7
CSCO,2003/5/22,15.92
CSCO,2003/5/23,15.69
CSCO,2003/5/27,16.15
CSCO,2003/5/28,16.280001
CSCO,2003/5/29,16.620001
CSCO,2003/5/30,16.41
CSCO,2003/6/2,16.799999
CSCO,2003/6/3,17.01
CSCO,2003/6/4,17.370001
CSCO,2003/6/5,17.370001
CSCO,2003/6/6,17.360001
CSCO,2003/6/9,17.23
CSCO,2003/6/10,17.4
CSCO,2003/6/11,17.6
CSCO,2003/6/12,17.780001
CSCO,2003/6/13,17.41
CSCO,2003/6/16,17.98
CSCO,2003/6/17,17.98
CSCO,2003/6/18,18.73
CSCO,2003/6/19,18.559999
CSCO,2003/6/20,17.93
CSCO,2003/6/23,17.24
CSCO,2003/6/24,16.75
CSCO,2003/6/25,16.870001
CSCO,2003/6/26,17.129999
CSCO,2003/6/27,16.889999
CSCO,2003/6/30,16.790001
CSCO,2003/7/1,17.24
CSCO,2003/7/2,17.860001
CSCO,2003/7/3,17.52
CSCO,2003/7/7,18.219999
CSCO,2003/7/8,18.73
CSCO,2003/7/9,18.799999
CSCO,2003/7/10,18.309999
CSCO,2003/7/11,18.57
CSCO,2003/7/14,18.610001
CSCO,2003/7/15,18.51
CSCO,2003/7/16,18.23
CSCO,2003/7/17,17.76
CSCO,2003/7/18,17.889999
CSCO,2003/7/21,17.93
CSCO,2003/7/22,18.67
CSCO,2003/7/23,18.879999
CSCO,2003/7/24,18.58
CSCO,2003/7/25,19.08
CSCO,2003/7/28,19.08
CSCO,2003/7/29,19.16
CSCO,2003/7/30,19.280001
CSCO,2003/7/31,19.49
CSCO,2003/8/1,19.15
CSCO,2003/8/4,19.26
CSCO,2003/8/5,18.860001
CSCO,2003/8/6,17.65
CSCO,2003/8/7,17.530001
CSCO,2003/8/8,17.58
CSCO,2003/8/11,17.709999
CSCO,2003/8/12,17.83
CSCO,2003/8/13,17.59
CSCO,2003/8/14,17.799999
CSCO,2003/8/15,17.790001
CSCO,2003/8/18,18.27
CSCO,2003/8/19,18.549999
CSCO,2003/8/20,18.57
CSCO,2003/8/21,18.870001
CSCO,2003/8/22,18.790001
CSCO,2003/8/25,18.98
CSCO,2003/8/26,19.1
CSCO,2003/8/27,19.01
CSCO,2003/8/28,19.190001
CSCO,2003/8/29,19.139999
CSCO,2003/9/2,19.59
CSCO,2003/9/3,20.24
CSCO,2003/9/4,20.59
CSCO,2003/9/5,20.42
CSCO,2003/9/8,20.860001
CSCO,2003/9/9,20.780001
CSCO,2003/9/10,20.459999
CSCO,2003/9/11,20.709999
CSCO,2003/9/12,20.66
CSCO,2003/9/15,20.389999
CSCO,2003/9/16,21.290001
CSCO,2003/9/17,21.139999
CSCO,2003/9/18,21.42
CSCO,2003/9/19,21.02
CSCO,2003/9/22,20.780001
CSCO,2003/9/23,21.15
CSCO,2003/9/24,20.32
CSCO,2003/9/25,20.059999
CSCO,2003/9/26,19.959999
CSCO,2003/9/29,20.200001
CSCO,2003/9/30,19.59
CSCO,2003/10/1,20.200001
CSCO,2003/10/2,19.99
CSCO,2003/10/3,20.76
CSCO,2003/10/6,20.799999
CSCO,2003/10/7,21
CSCO,2003/10/8,20.790001
CSCO,2003/10/9,20.950001
CSCO,2003/10/10,20.790001
CSCO,2003/10/13,21
CSCO,2003/10/14,21.139999
CSCO,2003/10/15,21.02
CSCO,2003/10/16,21.040001
CSCO,2003/10/17,20.639999
CSCO,2003/10/20,21.08
CSCO,2003/10/21,21.110001
CSCO,2003/10/22,20.629999
CSCO,2003/10/23,20.16
CSCO,2003/10/24,19.799999
CSCO,2003/10/27,19.93
CSCO,2003/10/28,20.9
CSCO,2003/10/29,20.82
CSCO,2003/10/30,20.860001
CSCO,2003/10/31,20.93
CSCO,2003/11/3,21.709999
CSCO,2003/11/4,21.58
CSCO,2003/11/5,21.799999
CSCO,2003/11/6,22.9
CSCO,2003/11/7,22.34
CSCO,2003/11/10,22.190001
CSCO,2003/11/11,22.35
CSCO,2003/11/12,22.969999
CSCO,2003/11/13,22.700001
CSCO,2003/11/14,22.26
CSCO,2003/11/17,22.049999
CSCO,2003/11/18,21.73
CSCO,2003/11/19,22.049999
CSCO,2003/11/20,21.940001
CSCO,2003/11/21,22.17
CSCO,2003/11/24,22.799999
CSCO,2003/11/25,22.620001
CSCO,2003/11/26,22.809999
CSCO,2003/11/28,22.700001
CSCO,2003/12/1,23.18
CSCO,2003/12/2,23.110001
CSCO,2003/12/3,23.299999
CSCO,2003/12/4,23.98
CSCO,2003/12/5,23.75
CSCO,2003/12/8,24.290001
CSCO,2003/12/9,23.23
CSCO,2003/12/10,23.780001
CSCO,2003/12/11,23.93
CSCO,2003/12/12,24.09
CSCO,2003/12/15,23.98
CSCO,2003/12/16,23.77
CSCO,2003/12/17,23.49
CSCO,2003/12/18,24.17
CSCO,2003/12/19,23.790001
CSCO,2003/12/22,23.98
CSCO,2003/12/23,23.940001
CSCO,2003/12/24,23.870001
CSCO,2003/12/26,23.75
CSCO,2003/12/29,24.4
CSCO,2003/12/30,24.120001
CSCO,2003/12/31,24.23
CSCO,2004/1/2,24.25
CSCO,2004/1/5,24.77
CSCO,2004/1/6,25.059999
CSCO,2004/1/7,25.559999
CSCO,2004/1/8,26.34
CSCO,2004/1/9,26.48
CSCO,2004/1/12,27.030001
CSCO,2004/1/13,26.889999
CSCO,2004/1/14,27.4
CSCO,2004/1/15,27.16
CSCO,2004/1/16,29.129999
CSCO,2004/1/20,28.860001
CSCO,2004/1/21,28.6
CSCO,2004/1/22,28.219999
CSCO,2004/1/23,27.33
CSCO,2004/1/26,28.200001
CSCO,2004/1/27,27.5
CSCO,2004/1/28,26.780001
CSCO,2004/1/29,25.959999
CSCO,2004/1/30,25.709999
CSCO,2004/2/2,26.200001
CSCO,2004/2/3,26.41
CSCO,2004/2/4,24.08
CSCO,2004/2/5,23.82
CSCO,2004/2/6,24.74
CSCO,2004/2/9,24.67
CSCO,2004/2/10,24.780001
CSCO,2004/2/11,24.24
CSCO,2004/2/12,24.049999
CSCO,2004/2/13,24.059999
CSCO,2004/2/17,24.25
CSCO,2004/2/18,24.09
CSCO,2004/2/19,23.68
CSCO,2004/2/20,23.190001
CSCO,2004/2/23,22.75
CSCO,2004/2/24,23.049999
CSCO,2004/2/25,23.58
CSCO,2004/2/26,23.35
CSCO,2004/2/27,23.16
CSCO,2004/3/1,23.530001
CSCO,2004/3/2,23.030001
CSCO,2004/3/3,22.700001
CSCO,2004/3/4,23.190001
